topic,video_url,user1 decision,user1 decision date,user2,user3 decision date,user3,user3 decision date
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC--Jtb1ap0GSZoMUlBSrk7w-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC-5olx1StwgSPewo9CIj7GQ-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC-9wI_-5ts0bwqlCjkznv5g-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC-IWJf4-IEb7mpQ9I_1uvgQ-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC-LFaphUW_4tyw03nUihwfg-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC-Nb0E9a45Tj4-HKoZIT_tA-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC-SwSjGqecvtD-SXw4abmaQ-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC-UTh6FtorhFui5gpC9Ep6g-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC-WVjWW-MiSdGZVLtHh7sKQ-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC-Xe25p5f4fqSsIJKfMaD1Q-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC-XhzwiWTYzz77ITZYEmnow-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC-YXA9dbW2cvvc12ifQNqxw-score-5.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC-_wHhSJKRqXCnVI2C7yq8A-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC-fQAOskw42is28DCUxf13A-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC-go4tmBar3qqqW9SJZzgFA-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC-o-rzkP6Ix07Xu6oO_icIA-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC-o1uGnP3sPoujgBrploPuw-score-5.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC-wcT9gul6Ir1z2-OyVKcHw-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC007RchlkRBZDBaPMa1xpIQ-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC04ARcb5SQXG_bxHpo1nTcA-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC04N11Dp526Nqa3nu4cmo0Q-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC06VnkAFAEs8coq8GnlvnMA-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC0GloASXhKNt9-XezUNNspQ-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC0LUEoR4DxwefFexF34Kumw-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC0NJjlYCUJpt7GOU-cm6BEA-score-5.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC0Uck31IQc3UdOMdDQTmGSQ-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC0WlVP30D-oxD3Z1fL-vc7w-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC0ZJlXxO7xzWpXB0v3SnbFA-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC0cSQm3NzZMfZ84GqcpZyUg-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC0eJgbdh4vrnDr5yKhG056w-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC0eosdMfYZ14QjdRqyThzHw-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC0pBJX54p7gnklkb69D02MQ-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC142KmuPybW0sCikqEyOm7w-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC1A-8PbHQ4-fQAhVWCxRTYQ-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC1AeSPUi-s5CEYVmbsOXJaw-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC1EhbnzeCQhGELcJRsRqG8g-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC1ZBmxErfQ7ZqX9DLmLWJxA-score-5.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC1ZZwM0KlE-CuRqBwW3JCMw-score-5.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC1ljrciHW8KQuMh-v4XcUGg-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC1qkhSI9gxQeAPw510mrvkQ-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC1qxTayaCc1YG7IsoGFsuMQ-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC1sWwB45heL1CfLHLBXCXow-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC1u1_bFM9_r4YVhrTEh8Rbg-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC1wIpZ3STeGfeQe7Fw0K5UQ-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC1wSluspuLxEPpO5rK3DAjQ-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC1woX9tc3E9aWtqRcvftgPg-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC21ndAlCzH3fwxhCVIwvIPQ-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC2MQ2reHm-4RDENqyyXa0Lw-score-5.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC2Ohh6tGGbygF8frNvts72w-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC2P_RVyyeEDRvBgXq3C2zgA-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC2QRUirNWF9OrmaSLJ1Alpw-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC2chn9N66JYgZ9wct5aNWrA-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC2tvE-oAvSjj3W1CFtZkgWg-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC2xKM45GeM1lSCHBvdhgYKg-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC2xuh4EGbBtM6-QjFX0EK2w-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC2ylQCp4yNx_RygI3Q4jMMw-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC2zGtiGmjU-yJrtHZUnp5mA-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC3-54gStLKo3HRVdXCDRokg-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC31VAyGjfcau4goae5jGHBA-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC3X0BqlXBt-DHZReTHeyDIQ-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC3izzd3x0nuG89zryIwmncg-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC3jqX1SRWlzuS5tGgtf9MlA-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC3wxih5UoQ_K102cJ2bpzfg-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC3x6KLm6gHz2CZlArwArugg-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC41-joO1hd2qCIuea6ovDHw-score-4.mp4,,,,,,
Appliance repair,https://raw.githubusercontent.com/ariel-at-brightdata/labeling/main/appliance-repair_channels/mp4/UC41tBCPbQcKKsQikz5O-2Pw-score-4.mp4,,,,,,
